POS,#,Name,Inf,TM,LG,Lev,DOB,Age,NAT,HT,WT,B,T,OVR,POT,CON,BABIP,GAP,POW,EYE,K's,BA vL,CON vL,GAP vL,POW vL,EYE vL,K vL,BA vR,CON vR,GAP vR,POW vR,EYE vR,K vR,BUN,BFH,BBT,GBT,FBT,STU,MOV,CON,PBABIP,HRR,STU vL,MOV vL,CON vL,PBABIP vL,HRR vL,STU vR,MOV vR,CON vR,PBABIP vR,HRR vR,FB,CH,CB,SL,SI,SP,CT,FO,CC,SC,KC,KN,PIT,G/F,VELO,VT,Slot,PT,STM,HLD,C ABI,C FRM,C ARM,IF RNG,IF ERR,IF ARM,TDP,OF RNG,OF ERR,OF ARM,SPE,SR,STE,RUN,PA,AB,AVG,OBP,SLG,RC,wOBA,OPS,BABIP,WPA,wRC,WAR,BatR,wSB,UBR,BsR,SV,BS,IP,ER,ERA,FIP,WPA,WAR,rWAR,SIERA
SS,40,Tom Tamburino,,Detroit,MLB,MLB,07/19/2025,22,USA,6' 1',170 lbs,Left,Right,1.5 Stars,2.5 Stars,36,35,43,17,11,38,31,30,40,13,5,31,36,38,45,18,12,40,50,2,Line Drive,Spray,Normal,1,1,1,9,1,1,1,1,9,1,1,1,1,9,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,89-91,89-91,3/4,Normal,1,5,6,7,11,76,74,77,74,47,39,57,73,38,31,29,3,3,.667,.667,.667,1.3,.584,1.333,.667,-0.01,1,0.1,0.7,0.0,0.0,0.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
LF,79,Scott Higgins,,Memphis,MLB,MLB,09/14/2024,23,USA,6' 8',200 lbs,Left,Left,1.5 Stars,4.0 Stars,26,30,35,43,44,24,23,18,27,29,36,14,32,29,37,47,46,27,43,8,Line Drive,Normal,Spray,1,1,1,10,1,1,1,1,10,1,1,1,1,10,1,-,-,-,-,-,-,-,-,-,-,-,-,0,FB,80-83,80-83,3/4,Normal,1,1,4,2,2,10,7,38,1,55,44,57,14,7,3,13,0,0,.000,.000,.000,0.0,.000,.000,.000,0.00,0,0.0,-0.0,0.0,0.0,0.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
CF,25,Derrick Thames,,Kansas City,MLB,MLB,07/08/2022,25,USA,6' 4',200 lbs,Right,Right,1.5 Stars,2.5 Stars,33,39,39,36,38,25,40,35,41,37,39,28,38,33,39,36,37,24,6,8,Line Drive,Pull,Spray,1,1,1,12,1,1,1,1,12,1,1,1,1,12,1,-,-,-,-,-,-,-,-,-,-,-,-,0,FB,88-90,90-92,3/4,Normal,1,8,2,1,1,12,8,35,2,59,42,50,60,30,3,14,1,1,.000,.000,.000,0.0,.000,.000,.000,-0.12,0,-0.0,-0.3,0.0,0.0,0.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
1B,32,Bobby Makarevich,,Cleveland,MLB,MLB,09/17/2023,23,USA,6' 1',195 lbs,Right,Right,1.5 Stars,3.0 Stars,30,37,36,41,35,22,41,35,39,44,42,28,36,28,35,40,32,20,18,4,Flyball,Pull,Spray,1,1,1,6,1,1,1,1,6,1,1,1,1,6,1,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,85-87,85-87,SIDE,Normal,1,1,48,65,76,31,13,78,16,28,46,74,1,3,2,4,0,0,.000,.000,.000,0.0,.000,.000,.000,0.00,0,0.0,-0.0,0.0,0.1,0.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
SS,43,Carlos Ramirez,,San Francisco,MLB,MLB,12/07/2023,23,PUR,6' 0',195 lbs,Switch,Right,1.5 Stars,2.5 Stars,34,33,28,21,35,36,29,28,25,16,37,28,34,35,30,23,34,37,51,1,Normal,Normal,Normal,1,1,1,17,1,1,1,1,17,1,1,1,1,17,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,83-85,83-85,3/4,Normal,1,1,1,2,2,59,48,65,45,59,45,60,32,19,16,5,1,1,1.000,1.000,1.000,1.0,.876,2.000,1.000,0.00,0,0.1,0.5,0.0,-0.0,-0.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
1B,37,Izzy Gamez,,Baltimore,MLB,MLB,07/22/2022,25,DOM,6' 3',205 lbs,Left,Left,1.5 Stars,3.5 Stars,32,33,38,28,22,33,27,24,33,20,18,23,35,34,39,30,23,35,28,8,Line Drive,Normal,Normal,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,88-90,88-90,3/4,Normal,1,1,3,2,3,57,45,24,4,41,58,48,15,7,3,1,6,6,.167,.167,.167,0.2,.146,.333,.200,-0.29,0,-0.1,-0.8,0.0,0.0,0.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
SS,8,Ryan Gonzalez,,-,-,-,10/25/2026,20,USA,6' 3',185 lbs,Right,Right,1.5 Stars,4.5 Stars,28,28,44,17,34,30,30,31,45,22,35,33,27,27,43,16,34,29,47,1,Line Drive,Spray,Normal,1,1,1,6,1,1,1,1,6,1,1,1,1,6,1,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,87-89,89-91,3/4,Normal,1,2,1,3,4,71,67,51,74,57,53,41,100,89,83,82,0,0,.000,.000,.000,0.0,.000,.000,.000,0.00,0,0.0,-0.0,0.0,0.0,0.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
RF,23,Chris Madere,,Milwaukee,MLB,MLB,07/10/2024,23,USA,6' 6',200 lbs,Right,Left,1.5 Stars,2.5 Stars,24,29,28,32,34,20,33,28,31,38,40,25,28,22,27,29,31,18,52,1,Groundball,Normal,Normal,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,0,GB,87-89,87-89,3/4,GB'er,1,1,4,4,1,34,24,51,3,51,39,76,18,15,3,4,1,1,.000,.000,.000,0.0,.000,.000,.000,-0.00,0,-0.0,-0.3,0.0,0.0,0.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
1B,20,Luis de Leon,,Indianapolis,MLB,MLB,10/06/2021,25,USA,6' 3',200 lbs,Switch,Right,1.5 Stars,3.5 Stars,31,23,16,24,20,38,20,24,14,18,17,30,24,33,17,26,21,40,47,6,Normal,Pull,Normal,1,1,1,11,1,1,1,1,11,1,1,1,1,11,1,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,87-89,87-89,3/4,Normal,1,1,3,2,2,26,26,37,26,51,39,38,12,21,18,40,0,0,.000,.000,.000,0.0,.000,.000,.000,0.00,0,0.0,-0.0,0.0,0.0,0.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
1B,14,Chris Stevens,,-,-,-,12/16/2024,22,USA,6' 2',210 lbs,Right,Right,1.5 Stars,3.0 Stars,36,39,27,16,28,34,41,38,30,19,35,36,39,36,26,14,26,33,52,8,Line Drive,Spray,Spray,1,1,1,8,1,1,1,1,8,1,1,1,1,8,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,88-90,90-92,3/4,Normal,1,1,16,10,17,48,47,20,21,31,32,2,18,19,20,17,0,0,.000,.000,.000,0.0,.000,.000,.000,0.00,0,0.0,-0.0,0.0,0.0,0.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
CF,22,Nick Halloran,,-,-,-,02/17/2026,21,USA,6' 4',205 lbs,Left,Left,1.5 Stars,4.0 Stars,26,32,42,34,34,21,28,21,40,29,31,16,34,28,43,35,35,23,93,70,Line Drive,Pull,Pull,1,1,1,7,1,1,1,1,7,1,1,1,1,7,1,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,89-91,91-93,3/4,Normal,1,1,1,2,4,15,16,20,3,65,67,46,62,26,13,14,0,0,.000,.000,.000,0.0,.000,.000,.000,0.00,0,0.0,-0.0,0.0,0.0,0.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
1B,9,Chris Jester,,-,-,-,03/16/2025,22,USA,6' 2',215 lbs,Right,Right,1.0 Stars,3.0 Stars,26,28,23,26,32,27,29,28,24,28,34,29,27,26,23,25,32,26,39,9,Flyball,Pull,Pull,1,1,1,9,1,1,1,1,9,1,1,1,1,9,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,88-90,90-92,SIDE,Normal,1,1,3,3,1,26,26,26,26,7,11,1,18,27,34,14,0,0,.000,.000,.000,0.0,.000,.000,.000,0.00,0,0.0,-0.0,0.0,0.0,0.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
1B,49,Geoff Phillips,,-,-,-,08/03/2025,22,USA,6' 0',200 lbs,Switch,Right,1.0 Stars,3.0 Stars,27,24,20,26,28,33,27,31,22,32,35,36,23,26,19,24,25,31,7,8,Normal,Normal,Normal,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,86-88,88-90,OTT,Normal,1,4,3,2,3,30,30,25,23,41,46,34,3,7,3,10,0,0,.000,.000,.000,0.0,.000,.000,.000,0.00,0,0.0,-0.0,0.0,0.0,0.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
SS,10,Cameron Reeves,,-,-,-,09/09/2026,21,USA,6' 0',175 lbs,Right,Right,1.0 Stars,4.0 Stars,25,26,29,22,25,26,29,30,32,27,28,32,25,24,28,20,24,24,26,11,Line Drive,Normal,Spray,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,0,FB,87-89,89-91,3/4,Normal,1,4,12,9,15,72,68,71,73,32,44,53,40,32,39,10,0,0,.000,.000,.000,0.0,.000,.000,.000,0.00,0,0.0,-0.0,0.0,0.0,0.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
SS,9,Justin Stites,,-,-,-,10/07/2025,21,USA,6' 4',200 lbs,Right,Right,1.0 Stars,2.5 Stars,26,25,38,23,24,28,27,30,39,27,26,34,24,24,37,21,23,26,40,9,Line Drive,Normal,Spray,1,1,1,11,1,1,1,1,11,1,1,1,1,11,1,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,85-87,86-88,3/4,Normal,1,1,4,3,1,61,45,78,57,45,54,69,76,57,58,44,0,0,.000,.000,.000,0.0,.000,.000,.000,0.00,0,0.0,-0.0,0.0,0.0,0.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
C,54,Pat Pratt,,-,-,-,10/24/2026,20,USA,6' 4',205 lbs,Right,Right,1.0 Stars,3.0 Stars,28,30,27,2,28,26,32,30,29,8,30,29,30,27,26,1,27,25,55,5,Line Drive,Normal,Spray,1,1,1,6,1,1,1,1,6,1,1,1,1,6,1,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,80-83,80-83,SIDE,Normal,1,1,43,45,44,24,31,43,14,59,56,57,5,6,6,40,0,0,.000,.000,.000,0.0,.000,.000,.000,0.00,0,0.0,-0.0,0.0,0.0,0.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
CF,1,Jeff Rose,,-,-,-,02/14/2026,21,USA,6' 0',180 lbs,Left,Left,1.0 Stars,2.5 Stars,24,27,35,23,27,22,20,15,30,13,15,12,30,27,36,27,31,25,41,8,Line Drive,Normal,Normal,1,1,1,9,1,1,1,1,9,1,1,1,1,9,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,84-86,84-86,3/4,Normal,1,1,1,3,1,18,16,20,3,62,66,46,72,69,58,78,0,0,.000,.000,.000,0.0,.000,.000,.000,0.00,0,0.0,-0.0,0.0,0.0,0.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
RF,48,Tony Cordero,,Los Angeles,MLB,MLB,05/04/2023,24,DOM,6' 1',195 lbs,Right,Right,1.0 Stars,3.0 Stars,23,25,16,16,19,23,27,26,18,19,22,27,24,22,16,15,18,21,50,2,Normal,Normal,Spray,1,1,1,12,1,1,1,1,12,1,1,1,1,12,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,88-90,88-90,3/4,Normal,1,1,1,3,3,37,35,47,28,55,71,60,37,38,37,45,0,0,.000,.000,.000,0.0,.000,.000,.000,0.00,0,0.0,-0.0,0.0,0.0,0.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
C,27,Tom Bower,,-,-,-,04/05/2025,22,USA,6' 1',195 lbs,Right,Right,1.0 Stars,1.5 Stars,25,26,17,14,12,26,28,29,18,18,15,32,25,24,16,13,11,24,51,3,Normal,Normal,Normal,1,1,1,7,1,1,1,1,7,1,1,1,1,7,1,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,86-88,87-89,3/4,Normal,1,1,46,78,66,11,4,34,17,25,42,62,22,25,30,15,0,0,.000,.000,.000,0.0,.000,.000,.000,0.00,0,0.0,-0.0,0.0,0.0,0.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
C,20,Michael Brunkhorst,,-,-,-,05/03/2026,21,USA,6' 3',200 lbs,Right,Right,1.0 Stars,2.0 Stars,25,23,19,12,26,28,24,28,21,15,31,34,22,23,18,11,24,27,16,3,Normal,Normal,Normal,1,4,1,11,1,1,4,1,11,1,1,4,1,11,1,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,89-91,91-93,3/4,Normal,1,1,51,56,65,17,27,55,4,54,47,59,5,17,17,41,0,0,.000,.000,.000,0.0,.000,.000,.000,0.00,0,0.0,-0.0,0.0,0.0,0.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
2B,7,Wade Debow,,-,-,-,03/06/2026,21,USA,6' 0',180 lbs,Right,Right,1.0 Stars,2.5 Stars,22,23,27,18,25,23,26,26,29,22,31,29,22,21,26,16,23,21,48,3,Normal,Normal,Spray,1,1,1,3,1,1,1,1,3,1,1,1,1,3,1,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,80-83,80-83,3/4,Normal,1,1,11,7,14,62,66,29,48,43,40,42,23,19,21,45,0,0,.000,.000,.000,0.0,.000,.000,.000,0.00,0,0.0,-0.0,0.0,0.0,0.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
C,1,Kevin Hale,,-,-,-,11/22/2025,21,USA,6' 0',200 lbs,Right,Right,1.0 Stars,2.5 Stars,32,32,29,13,14,33,35,35,32,16,15,35,30,30,28,11,13,31,36,7,Line Drive,Normal,Spray,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,84-86,84-86,3/4,Normal,1,1,57,58,66,26,32,71,26,50,40,57,7,9,10,2,0,0,.000,.000,.000,0.0,.000,.000,.000,0.00,0,0.0,-0.0,0.0,0.0,0.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
C,29,Logan Hatfield,,-,-,-,07/06/2026,21,USA,6' 0',185 lbs,Switch,Right,1.0 Stars,2.5 Stars,24,23,20,15,15,27,21,21,18,12,13,22,24,25,20,16,16,29,58,8,Normal,Normal,Normal,1,1,1,11,1,1,1,1,11,1,1,1,1,11,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,86-88,87-89,OTT,Normal,1,3,69,69,51,44,18,43,6,37,45,46,19,27,22,41,0,0,.000,.000,.000,0.0,.000,.000,.000,0.00,0,0.0,-0.0,0.0,0.0,0.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
C,3,Justin Hibben,,-,-,-,09/15/2026,20,USA,6' 1',200 lbs,Right,Right,1.0 Stars,2.5 Stars,25,23,20,12,15,29,26,29,23,16,17,33,22,24,19,10,14,28,58,4,Normal,Normal,Normal,1,1,1,3,1,1,1,1,3,1,1,1,1,3,1,-,-,-,-,-,-,-,-,-,-,-,-,0,FB,89-91,91-93,3/4,Normal,1,1,60,60,63,17,23,58,7,51,51,58,15,18,15,14,0,0,.000,.000,.000,0.0,.000,.000,.000,0.00,0,0.0,-0.0,0.0,0.0,0.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
C,5,Mike Montez,,-,-,-,08/12/2026,21,USA,6' 2',205 lbs,Switch,Right,1.0 Stars,2.0 Stars,20,20,21,21,14,21,23,24,24,26,18,26,20,18,20,19,13,19,52,9,Flyball,Spray,Normal,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,85-87,86-88,3/4,Normal,1,1,70,59,62,26,18,63,2,65,55,60,17,8,11,6,0,0,.000,.000,.000,0.0,.000,.000,.000,0.00,0,0.0,-0.0,0.0,0.0,0.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
RF,43,Bobby Ables,,-,-,-,10/24/2028,18,USA,5' 11',160 lbs,Left,Left,0.5 Stars,3.0 Stars,10,10,2,1,13,12,6,6,1,1,9,6,10,11,4,2,14,13,80,9,Normal,Pull,Spray,1,1,1,4,1,1,1,1,4,1,1,1,1,4,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,89-91,89-91,3/4,Normal,1,5,1,1,1,18,15,32,3,43,31,39,21,11,4,4,0,0,.000,.000,.000,0.0,.000,.000,.000,0.00,0,0.0,-0.0,0.0,0.0,0.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
LF,26,Ruben Agosto,,-,-,-,01/19/2028,19,USA,6' 6',200 lbs,Right,Right,0.5 Stars,2.5 Stars,12,11,9,12,13,14,12,14,11,15,15,18,11,11,9,11,13,13,20,4,Line Drive,Normal,Spray,1,1,1,4,1,1,1,1,4,1,1,1,1,4,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,84-86,84-86,3/4,Normal,1,1,6,11,12,46,42,31,37,38,51,49,19,11,1,1,0,0,.000,.000,.000,0.0,.000,.000,.000,0.00,0,0.0,-0.0,0.0,0.0,0.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
3B,7,Dante Aguirre,,-,-,-,04/20/2030,17,USA,6' 2',185 lbs,Right,Right,0.5 Stars,2.0 Stars,6,6,1,4,3,7,10,10,4,11,9,10,4,4,1,1,1,5,18,8,Normal,Normal,Normal,1,1,1,7,1,1,1,1,7,1,1,1,1,7,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,89-91,91-93,3/4,Normal,1,1,9,9,6,49,49,61,46,37,33,47,36,39,33,47,0,0,.000,.000,.000,0.0,.000,.000,.000,0.00,0,0.0,-0.0,0.0,0.0,0.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
C,24,Andy Aiken,,-,-,-,09/29/2030,16,USA,6' 4',195 lbs,Left,Right,0.5 Stars,2.0 Stars,9,9,2,7,1,11,1,1,1,1,1,1,10,11,5,10,1,12,48,10,Normal,Normal,Spray,1,1,1,3,1,1,1,1,3,1,1,1,1,3,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,87-89,87-89,3/4,Normal,1,5,60,57,52,22,9,67,5,27,32,52,9,9,10,1,0,0,.000,.000,.000,0.0,.000,.000,.000,0.00,0,0.0,-0.0,0.0,0.0,0.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
CF,2,Victor Alatorre,,-,-,-,05/30/2030,17,DOM,6' 4',185 lbs,Right,Right,0.5 Stars,2.0 Stars,1,1,1,1,1,1,4,4,4,6,1,5,1,1,1,1,1,1,43,5,Normal,Pull,Normal,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,87-89,89-91,3/4,Normal,1,1,16,4,6,18,12,54,26,72,65,54,72,50,39,44,0,0,.000,.000,.000,0.0,.000,.000,.000,0.00,0,0.0,-0.0,0.0,0.0,0.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
LF,24,Brian Alessi,,-,-,-,02/07/2025,22,USA,6' 2',195 lbs,Right,Right,0.5 Stars,2.0 Stars,11,11,11,14,19,14,12,13,13,18,21,17,10,11,11,13,19,13,38,5,Flyball,Normal,Spray,1,1,1,7,1,1,1,1,7,1,1,1,1,7,1,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,83-85,83-85,OTT,Normal,1,1,7,7,6,37,16,32,28,45,42,55,37,23,30,15,0,0,.000,.000,.000,0.0,.000,.000,.000,0.00,0,0.0,-0.0,0.0,0.0,0.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
CF,3,Wade Alexander,,-,-,-,11/29/2028,18,USA,6' 1',175 lbs,Switch,Left,0.5 Stars,1.5 Stars,1,1,1,3,4,1,1,1,1,1,1,1,1,1,2,6,9,1,51,1,Normal,Normal,Spray,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,0,FB,87-89,87-89,3/4,Normal,1,2,5,4,3,66,64,26,3,59,62,33,44,33,36,23,0,0,.000,.000,.000,0.0,.000,.000,.000,0.00,0,0.0,-0.0,0.0,0.0,0.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
C,30,Jamie Alger,,-,-,-,07/12/2030,17,USA,6' 4',200 lbs,Right,Right,0.5 Stars,1.5 Stars,1,3,1,3,5,1,6,1,1,9,10,1,2,1,1,1,5,1,59,7,Normal,Spray,Normal,1,1,1,14,1,1,1,1,14,1,1,1,1,14,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,80-83,80-83,SIDE,Normal,1,1,57,29,49,22,48,56,5,35,33,29,22,11,7,1,0,0,.000,.000,.000,0.0,.000,.000,.000,0.00,0,0.0,-0.0,0.0,0.0,0.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
SS,12,Gabe Alonso,,-,-,-,06/16/2027,20,USA,6' 1',170 lbs,Right,Right,0.5 Stars,2.0 Stars,7,5,9,10,11,9,10,11,11,15,14,13,3,3,7,6,11,2,54,4,Normal,Spray,Spray,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,87-89,89-91,3/4,Normal,1,1,1,1,4,60,67,34,67,21,49,49,55,48,42,35,0,0,.000,.000,.000,0.0,.000,.000,.000,0.00,0,0.0,-0.0,0.0,0.0,0.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
1B,25,Ramiro Alvarez,,-,-,-,10/09/2029,17,PUR,6' 2',190 lbs,Right,Right,0.5 Stars,2.5 Stars,11,11,2,1,1,13,12,12,5,1,5,14,11,11,1,1,1,12,56,8,Line Drive,Normal,Pull,1,1,1,11,1,1,1,1,11,1,1,1,1,11,1,-,-,-,-,-,-,-,-,-,-,-,-,0,FB,88-90,90-92,3/4,Normal,1,1,2,1,1,18,28,15,17,43,32,29,21,10,11,3,0,0,.000,.000,.000,0.0,.000,.000,.000,0.00,0,0.0,-0.0,0.0,0.0,0.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
2B,5,Mark Amoia,,-,-,-,08/19/2025,22,USA,6' 1',185 lbs,Right,Right,0.5 Stars,1.5 Stars,10,10,10,16,10,11,12,12,11,20,13,15,10,10,10,15,9,10,24,8,Normal,Spray,Normal,1,1,1,14,1,1,1,1,14,1,1,1,1,14,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,84-86,84-86,3/4,Normal,1,1,4,2,2,32,53,26,41,28,36,45,25,16,10,18,0,0,.000,.000,.000,0.0,.000,.000,.000,0.00,0,0.0,-0.0,0.0,0.0,0.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
C,34,Chris Anderson,,-,-,-,08/03/2030,17,USA,6' 2',200 lbs,Right,Right,0.5 Stars,2.5 Stars,1,6,2,13,5,1,10,1,5,14,1,1,5,1,1,12,5,1,47,6,Flyball,Pull,Spray,1,1,1,8,1,1,1,1,8,1,1,1,1,8,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,85-87,85-87,SIDE,Normal,1,1,50,48,52,28,21,53,17,31,37,55,22,22,20,30,0,0,.000,.000,.000,0.0,.000,.000,.000,0.00,0,0.0,-0.0,0.0,0.0,0.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
C,8,Angel Andrade,,-,-,-,09/10/2029,18,VEN,6' 0',185 lbs,Right,Right,0.5 Stars,2.0 Stars,1,1,1,3,1,1,1,1,1,8,4,1,1,1,1,1,1,1,27,3,Flyball,Spray,Spray,1,1,1,9,1,1,1,1,9,1,1,1,1,9,1,-,-,-,-,-,-,-,-,-,-,-,-,0,GB,84-86,84-86,3/4,GB'er,1,1,45,45,57,28,51,54,34,42,21,51,3,10,1,19,0,0,.000,.000,.000,0.0,.000,.000,.000,0.00,0,0.0,-0.0,0.0,0.0,0.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
CF,14,Nate Andrews,,-,-,-,09/09/2030,17,USA,6' 0',175 lbs,Right,Right,0.5 Stars,2.5 Stars,9,11,10,4,4,4,12,10,12,10,9,10,10,8,10,2,3,1,26,2,Normal,Normal,Normal,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,84-86,84-86,3/4,Normal,1,1,3,2,4,5,1,23,1,59,41,46,62,69,66,80,0,0,.000,.000,.000,0.0,.000,.000,.000,0.00,0,0.0,-0.0,0.0,0.0,0.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
CF,40,Nick Andrews,,-,-,-,11/18/2030,16,USA,6' 2',185 lbs,Right,Right,0.5 Stars,1.5 Stars,1,1,1,1,1,1,1,1,1,9,3,1,1,1,1,1,1,1,55,4,Normal,Normal,Spray,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,0,FB,88-90,88-90,3/4,Normal,1,1,5,11,4,26,22,24,15,38,51,26,29,32,25,38,0,0,.000,.000,.000,0.0,.000,.000,.000,0.00,0,0.0,-0.0,0.0,0.0,0.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
SS,17,Bob Arbuckle,,-,-,-,04/18/2027,20,CAN,6' 1',180 lbs,Right,Right,0.5 Stars,2.5 Stars,11,10,21,8,11,13,11,12,23,12,13,15,9,10,21,4,10,12,39,1,Line Drive,Normal,Pull,1,1,1,14,1,1,1,1,14,1,1,1,1,14,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,90-92,90-92,3/4,Normal,1,1,2,2,4,53,45,58,40,26,24,39,73,52,46,47,0,0,.000,.000,.000,0.0,.000,.000,.000,0.00,0,0.0,-0.0,0.0,0.0,0.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
3B,13,Nate Ard,,-,-,-,02/26/2030,17,USA,6' 2',190 lbs,Right,Right,0.5 Stars,2.5 Stars,3,3,1,5,1,5,5,9,4,10,7,10,2,2,1,3,1,2,21,5,Normal,Normal,Normal,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,89-91,91-93,3/4,Normal,1,1,2,2,2,45,44,67,31,34,33,51,21,21,28,27,0,0,.000,.000,.000,0.0,.000,.000,.000,0.00,0,0.0,-0.0,0.0,0.0,0.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
